12.5, 2681, 3, LTS, V
343.3, 2258, 2, FS, III
343.3, 2593, 3, RS, V
343.3, 2634, 3, RS, V
343.3, 2710, 3, IB, V
343.3, 2848, 3, RS, III
343.3, 3004, 3, FS, III
343.3, 3402, 4, RS, V
343.3, 3416, 4, FS, V
343.3, 3428, 4, FS, V
343.3, 3432, 4, FS, V
343.3, 3585, 4, LTS, IV
343.3, 3705, 4, RS, III
343.3, 3720, 4, RS, III
343.3, 3784, 4, FS, III
343.3, 3788, 4, LTS, III
343.4, 87, 0, RS, VI
343.4, 172, 0, RS, VI
343.4, 321, 0, RS, V
343.4, 370, 0, FS, V
343.4, 412, 0, IB, V
343.4, 584, 0, RS, III
343.4, 595, 0, RS, III
343.4, 745, 0, LTS, III
343.4, 748, 0, LTS, III
343.4, 755, 0, LTS, III
343.4, 1142, 1, FS, V
343.4, 1439, 1, RS, III
343.4, 1488, 1, FS, III
343.4, 1489, 1, FS, III
343.4, 1502, 1, FS, III
343.4, 2155, 2, RS, III
343.4, 2157, 2, RS, III
343.4, 2251, 2, FS, III
343.4, 2253, 2, FS, III
343.4, 2274, 2, LTS, III
343.4, 2421, 3, RS, VI
343.4, 2578, 3, RS, V
343.4, 2671, 3, FS, V
343.4, 2709, 3, IB, V
343.4, 2823, 3, LTS, IV
343.4, 2947, 3, RS, III
343.4, 3006, 3, FS, III
343.4, 3318, 4, RS, V
343.4, 3429, 4, FS, V
343.4, 3456, 4, IB, V
343.4, 3593, 4, RS, III
343.4, 3772, 4, FS, III
343.4, 3773, 4, FS, III
343.5, 284, 0, RS, V
343.5, 288, 0, RS, V
343.5, 366, 0, FS, V
343.5, 367, 0, FS, V
343.5, 378, 0, FS, V
343.5, 383, 0, FS, V
343.5, 423, 0, IB, V
343.5, 559, 0, RS, III
343.5, 570, 0, RS, III
343.5, 577, 0, RS, III
343.5, 673, 0, RS, III
343.5, 678, 0, RS, III
343.5, 705, 0, RS, III
343.5, 712, 0, RS, III
343.5, 739, 0, FS, III
343.5, 1424, 1, RS, III
343.5, 1470, 1, RS, III
343.5, 1495, 1, FS, III
343.5, 2113, 2, RS, III
343.5, 2140, 2, RS, III
343.5, 2168, 2, RS, III
343.5, 2214, 2, RS, III
343.5, 2230, 2, RS, III
343.5, 2250, 2, FS, III
343.5, 2262, 2, FS, III
343.5, 2263, 2, FS, III
343.5, 2598, 3, RS, V
343.5, 2604, 3, RS, V
343.5, 2612, 3, RS, V
343.5, 2625, 3, RS, V
343.5, 2630, 3, RS, V
343.5, 2659, 3, FS, V
343.5, 2828, 3, LTS, IV
343.5, 2850, 3, RS, III
343.5, 2955, 3, RS, III
343.5, 3012, 3, FS, III
343.5, 3358, 4, RS, V
343.5, 3418, 4, FS, V
343.5, 3422, 4, FS, V
343.5, 3427, 4, FS, V
343.5, 3635, 4, RS, III
343.5, 3732, 4, RS, III
343.6, 384, 0, FS, V
343.6, 1336, 1, RS, III
343.6, 1382, 1, RS, III
343.6, 1434, 1, RS, III
343.6, 1505, 1, LTS, III
343.6, 2084, 2, RS, III
343.6, 2200, 2, RS, III
343.6, 2232, 2, RS, III
343.6, 2242, 2, FS, III
343.6, 2256, 2, FS, III
343.6, 2655, 3, FS, V
343.6, 2674, 3, FS, V
343.6, 3346, 4, RS, V
343.6, 3470, 4, IB, V
343.6, 3471, 4, IB, V
343.6, 3577, 4, FS, IV
343.6, 3787, 4, FS, III
343.7, 67, 0, RS, VI
343.7, 109, 0, RS, VI
343.7, 407, 0, IB, V
343.7, 417, 0, IB, V
343.7, 536, 0, LTS, IV
343.7, 558, 0, RS, III
343.7, 687, 0, RS, III
343.7, 720, 0, FS, III
343.7, 744, 0, LTS, III
343.7, 1308, 1, RS, III
343.7, 1311, 1, RS, III
343.7, 2568, 3, RS, V
343.7, 2571, 3, RS, V
343.7, 2584, 3, RS, V
343.7, 2624, 3, RS, V
343.7, 2647, 3, FS, V
343.7, 2662, 3, FS, V
343.7, 2670, 3, FS, V
343.7, 2818, 3, FS, IV
343.7, 3008, 3, FS, III
343.7, 3027, 3, LTS, III
343.7, 3041, 3, LTS, III
343.7, 3323, 4, RS, V
343.7, 3369, 4, RS, V
343.7, 3576, 4, FS, IV
343.7, 3692, 4, RS, III
343.8, 302, 0, RS, V
343.8, 338, 0, RS, V
343.8, 355, 0, RS, V
343.8, 413, 0, IB, V
343.8, 420, 0, IB, V
343.8, 424, 0, IB, V
343.8, 426, 0, IB, V
343.8, 587, 0, RS, III
343.8, 628, 0, RS, III
343.8, 718, 0, FS, III
343.8, 1183, 1, IB, V
343.8, 1329, 1, RS, III
343.8, 1496, 1, FS, III
343.8, 2072, 2, RS, III
343.8, 2087, 2, RS, III
343.8, 2126, 2, RS, III
343.8, 2211, 2, RS, III
343.8, 2224, 2, RS, III
343.8, 2236, 2, RS, III
343.8, 2296, 3, RS, VI
343.8, 2551, 3, LTS, VI
343.8, 2566, 3, RS, V
343.8, 2582, 3, RS, V
343.8, 2653, 3, FS, V
343.8, 2669, 3, FS, V
343.8, 2711, 3, IB, V
343.8, 2849, 3, RS, III
343.8, 2898, 3, RS, III
343.8, 2963, 3, RS, III
343.8, 3005, 3, FS, III
343.8, 3023, 3, FS, III
343.8, 3378, 4, RS, V
343.8, 3390, 4, RS, V
343.8, 3407, 4, FS, V
343.8, 3430, 4, FS, V
343.8, 3452, 4, IB, V
343.8, 3631, 4, RS, III
343.8, 3763, 4, FS, III
343.8, 3775, 4, FS, III
343.8, 3779, 4, FS, III
343.9, 46, 0, RS, VI
343.9, 130, 0, RS, VI
343.9, 428, 0, IB, V
343.9, 668, 0, RS, III
343.9, 713, 0, RS, III
343.9, 726, 0, FS, III
343.9, 727, 0, FS, III
343.9, 736, 0, FS, III
343.9, 756, 0, LTS, III
343.9, 1365, 1, RS, III
343.9, 1414, 1, RS, III
343.9, 1449, 1, RS, III
343.9, 1491, 1, FS, III
343.9, 1497, 1, FS, III
343.9, 2252, 2, FS, III
343.9, 2493, 3, RS, VI
343.9, 2614, 3, RS, V
343.9, 2646, 3, FS, V
343.9, 2648, 3, FS, V
343.9, 2657, 3, FS, V
343.9, 2668, 3, FS, V
343.9, 2701, 3, IB, V
343.9, 2846, 3, RS, III
343.9, 2903, 3, RS, III
343.9, 3009, 3, FS, III
343.9, 3017, 3, FS, III
343.9, 3022, 3, FS, III
343.9, 3370, 4, RS, V
343.9, 3392, 4, RS, V
343.9, 3397, 4, RS, V
343.9, 3567, 4, FS, IV
343.9, 3684, 4, RS, III
343.9, 3721, 4, RS, III
344, 2, 0, RS, VI
344, 310, 0, RS, V
344, 372, 0, FS, V
344, 567, 0, RS, III
344, 660, 0, RS, III
344, 1189, 1, IB, V
344, 1300, 1, LTS, IV
344, 1312, 1, RS, III
344, 1381, 1, RS, III
344, 1482, 1, FS, III
344, 2190, 2, RS, III
344, 2243, 2, FS, III
344, 2246, 2, FS, III
344, 2556, 3, RS, V
344, 2616, 3, RS, V
344, 2626, 3, RS, V
344, 2665, 3, FS, V
344, 2673, 3, FS, V
344, 2691, 3, IB, V
344, 2827, 3, LTS, IV
344, 2831, 3, RS, III
344, 3011, 3, FS, III
344, 3014, 3, FS, III
344, 3401, 4, RS, V
344, 3405, 4, FS, V
344, 3618, 4, RS, III
344, 3643, 4, RS, III
344, 3661, 4, RS, III
344, 3744, 4, RS, III
344, 3752, 4, RS, III
344.1, 347, 0, RS, V
344.1, 406, 0, IB, V
344.1, 603, 0, RS, III
344.1, 669, 0, RS, III
344.1, 686, 0, RS, III
344.1, 695, 0, RS, III
344.1, 731, 0, FS, III
344.1, 1051, 1, RS, V
344.1, 1297, 1, LTS, IV
344.1, 1307, 1, RS, III
344.1, 1450, 1, RS, III
344.1, 1452, 1, RS, III
344.1, 1454, 1, RS, III
344.1, 2081, 2, RS, III
344.1, 2292, 3, RS, VI
344.1, 2594, 3, RS, V
344.1, 2638, 3, RS, V
344.1, 2644, 3, FS, V
344.1, 2645, 3, FS, V
344.1, 2654, 3, FS, V
344.1, 2661, 3, FS, V
344.1, 2664, 3, FS, V
344.1, 2667, 3, FS, V
344.1, 2992, 3, RS, III
344.1, 3328, 4, RS, V
344.1, 3344, 4, RS, V
344.1, 3345, 4, RS, V
344.1, 3424, 4, FS, V
344.1, 3660, 4, RS, III
344.1, 3766, 4, FS, III
344.2, 0, 0, RS, VI
344.2, 368, 0, FS, V
344.2, 431, 0, IB, V
344.2, 550, 0, RS, III
344.2, 626, 0, RS, III
344.2, 649, 0, RS, III
344.2, 728, 0, FS, III
344.2, 735, 0, FS, III
344.2, 1037, 1, RS, V
344.2, 1358, 1, RS, III
344.2, 1391, 1, RS, III
344.2, 1410, 1, RS, III
344.2, 1457, 1, RS, III
344.2, 1473, 1, RS, III
344.2, 1498, 1, FS, III
344.2, 2075, 2, RS, III
344.2, 2110, 2, RS, III
344.2, 2327, 3, RS, VI
344.2, 2452, 3, RS, VI
344.2, 2635, 3, RS, V
344.2, 2651, 3, FS, V
344.2, 2656, 3, FS, V
344.2, 2660, 3, FS, V
344.2, 2705, 3, IB, V
344.2, 2713, 3, IB, V
344.2, 2966, 3, RS, III
344.2, 2975, 3, RS, III
344.2, 3002, 3, FS, III
344.2, 3019, 3, FS, III
344.2, 3322, 4, RS, V
344.2, 3410, 4, FS, V
344.2, 3450, 4, IB, V
344.2, 3696, 4, RS, III
344.2, 3777, 4, FS, III
344.3, 369, 0, FS, V
344.3, 565, 0, RS, III
344.3, 592, 0, RS, III
344.3, 721, 0, FS, III
344.3, 1342, 1, RS, III
344.3, 1504, 1, FS, III
344.3, 2130, 2, RS, III
344.3, 2189, 2, RS, III
344.3, 2208, 2, RS, III
344.3, 2244, 2, FS, III
344.3, 2595, 3, RS, V
344.3, 2650, 3, FS, V
344.3, 2658, 3, FS, V
344.3, 2707, 3, IB, V
344.3, 2712, 3, IB, V
344.3, 2819, 3, LTS, IV
344.3, 2825, 3, LTS, IV
344.3, 2971, 3, RS, III
344.3, 2974, 3, RS, III
344.3, 3018, 3, FS, III
344.3, 3375, 4, RS, V
344.3, 3468, 4, IB, V
344.3, 3475, 4, IB, V
344.3, 3614, 4, RS, III
344.3, 3634, 4, RS, III
344.3, 3783, 4, FS, III
344.3, 3786, 4, FS, III
344.3, 3799, 4, LTS, III
344.4, 192, 0, RS, VI
344.4, 549, 0, RS, III
344.4, 602, 0, RS, III
344.4, 605, 0, RS, III
344.4, 621, 0, RS, III
344.4, 730, 0, FS, III
344.4, 760, 0, LTS, III
344.4, 1354, 1, RS, III
344.4, 1378, 1, RS, III
344.4, 1500, 1, FS, III
344.4, 1515, 1, LTS, III
344.4, 2088, 2, RS, III
344.4, 2097, 2, RS, III
344.4, 2147, 2, RS, III
344.4, 2164, 2, RS, III
344.4, 2257, 2, FS, III
344.4, 2381, 3, RS, VI
344.4, 2569, 3, RS, V
344.4, 2649, 3, FS, V
344.4, 2652, 3, FS, V
344.4, 2663, 3, FS, V
344.4, 2666, 3, FS, V
344.4, 2690, 3, IB, V
344.4, 2704, 3, IB, V
344.4, 3365, 4, RS, V
344.4, 3406, 4, FS, V
344.4, 3408, 4, FS, V
344.4, 3755, 4, RS, III
344.4, 3762, 4, FS, III
344.5, 276, 0, RS, V
344.5, 332, 0, RS, V
344.5, 362, 0, FS, V
344.5, 365, 0, FS, V
344.5, 375, 0, FS, V
344.5, 377, 0, FS, V
344.5, 540, 0, LTS, IV
344.5, 599, 0, RS, III
344.5, 637, 0, RS, III
344.5, 707, 0, RS, III
344.5, 716, 0, RS, III
344.5, 1050, 1, RS, V
344.5, 1094, 1, RS, V
344.5, 1170, 1, IB, V
344.5, 1171, 1, IB, V
344.5, 1400, 1, RS, III
344.5, 1469, 1, RS, III
344.5, 1503, 1, FS, III
344.5, 2098, 2, RS, III
344.5, 2137, 2, RS, III
344.5, 2142, 2, RS, III
344.5, 2265, 2, FS, III
344.5, 2591, 3, RS, V
344.5, 2606, 3, RS, V
344.5, 2632, 3, RS, V
344.5, 2672, 3, FS, V
344.5, 3000, 3, FS, III
344.5, 3015, 3, FS, III
344.5, 3021, 3, FS, III
344.5, 3026, 3, FS, III
344.5, 3366, 4, RS, V
344.5, 3697, 4, RS, III
344.5, 3801, 4, LTS, III
344.6, 134, 0, RS, VI
344.6, 274, 0, RS, V
344.6, 425, 0, IB, V
344.6, 654, 0, RS, III
344.6, 662, 0, RS, III
344.6, 691, 0, RS, III
344.6, 1108, 1, RS, V
344.6, 1192, 1, IB, V
344.6, 1298, 1, LTS, IV
344.6, 1360, 1, RS, III
344.6, 2106, 2, RS, III
344.6, 2202, 2, RS, III
344.6, 2219, 2, RS, III
344.6, 2248, 2, FS, III
344.6, 2249, 2, FS, III
344.6, 2580, 3, RS, V
344.6, 2585, 3, RS, V
344.6, 2586, 3, RS, V
344.6, 2588, 3, RS, V
344.6, 2589, 3, RS, V
344.6, 2609, 3, RS, V
344.6, 2694, 3, IB, V
344.6, 2698, 3, IB, V
344.6, 2706, 3, IB, V
344.6, 2951, 3, RS, III
344.6, 3016, 3, FS, III
344.6, 3394, 4, RS, V
344.6, 3425, 4, FS, V
344.6, 3431, 4, FS, V
344.6, 3678, 4, RS, III
344.6, 3791, 4, LTS, III
344.7, 382, 0, FS, V
344.7, 430, 0, IB, V
344.7, 541, 0, LTS, IV
344.7, 543, 0, LTS, IV
344.7, 571, 0, RS, III
344.7, 573, 0, RS, III
344.7, 617, 0, RS, III
344.7, 631, 0, RS, III
344.7, 646, 0, RS, III
344.7, 1371, 1, RS, III
344.7, 1436, 1, RS, III
344.7, 2172, 2, RS, III
344.7, 2261, 2, FS, III
344.7, 2268, 2, LTS, III
344.7, 2822, 3, LTS, IV
344.7, 2941, 3, RS, III
344.7, 2970, 3, RS, III
344.7, 2972, 3, RS, III
344.7, 2979, 3, RS, III
344.7, 3020, 3, FS, III
344.7, 3663, 4, RS, III
344.7, 3689, 4, RS, III
344.7, 3702, 4, RS, III
344.7, 3747, 4, RS, III
344.7, 3782, 4, FS, III
344.8, 156, 0, RS, VI
344.8, 319, 0, RS, V
344.8, 322, 0, RS, V
344.8, 326, 0, RS, V
344.8, 364, 0, FS, V
344.8, 379, 0, FS, V
344.8, 380, 0, FS, V
344.8, 544, 0, LTS, IV
344.8, 556, 0, RS, III
344.8, 611, 0, RS, III
344.8, 734, 0, FS, III
344.8, 765, 1, RS, VI
344.8, 1168, 1, IB, V
344.8, 1185, 1, IB, V
344.8, 1413, 1, RS, III
344.8, 2079, 2, RS, III
344.8, 2093, 2, RS, III
344.8, 2125, 2, RS, III
344.8, 2148, 2, RS, III
344.8, 2207, 2, RS, III
344.8, 2228, 2, RS, III
344.8, 2239, 2, FS, III
344.8, 2559, 3, RS, V
344.8, 2597, 3, RS, V
344.8, 2617, 3, RS, V
344.8, 2689, 3, IB, V
344.8, 2714, 3, IB, V
344.8, 2957, 3, RS, III
344.8, 3317, 4, RS, V
344.8, 3342, 4, RS, V
344.8, 3352, 4, RS, V
344.8, 3395, 4, RS, V
344.8, 3417, 4, FS, V
344.8, 3603, 4, RS, III
344.8, 3638, 4, RS, III
344.8, 3652, 4, RS, III
344.8, 3767, 4, FS, III
344.8, 3778, 4, FS, III
344.8, 3792, 4, LTS, III
344.9, 272, 0, RS, V
344.9, 304, 0, RS, V
344.9, 325, 0, RS, V
344.9, 333, 0, RS, V
344.9, 381, 0, FS, V
344.9, 415, 0, IB, V
344.9, 569, 0, RS, III
344.9, 719, 0, FS, III
344.9, 1049, 1, RS, V
344.9, 1184, 1, IB, V
344.9, 1331, 1, RS, III
344.9, 1507, 1, LTS, III
344.9, 2192, 2, RS, III
344.9, 2255, 2, FS, III
344.9, 2567, 3, RS, V
344.9, 2572, 3, RS, V
344.9, 2636, 3, RS, V
344.9, 2692, 3, IB, V
344.9, 2899, 3, RS, III
344.9, 2914, 3, RS, III
344.9, 2954, 3, RS, III
344.9, 3035, 3, LTS, III
344.9, 3359, 4, RS, V
344.9, 3409, 4, FS, V
344.9, 3411, 4, FS, V
344.9, 3473, 4, IB, V
344.9, 3622, 4, RS, III
344.9, 3657, 4, RS, III
344.9, 3803, 4, LTS, III
345, 361, 0, FS, V
345, 386, 0, FS, V
345, 388, 0, FS, V
345, 593, 0, RS, III
345, 639, 0, RS, III
345, 732, 0, FS, III
345, 738, 0, FS, III
345, 740, 0, FS, III
345, 1174, 1, IB, V
345, 1186, 1, IB, V
345, 1431, 1, RS, III
345, 1433, 1, RS, III
345, 1442, 1, RS, III
345, 1481, 1, FS, III
345, 1490, 1, FS, III
345, 1492, 1, FS, III
345, 2223, 2, RS, III
345, 2247, 2, FS, III
345, 2272, 2, LTS, III
345, 2440, 3, RS, VI
345, 2560, 3, RS, V
345, 2563, 3, RS, V
345, 2601, 3, RS, V
345, 2631, 3, RS, V
345, 2640, 3, RS, V
345, 2708, 3, IB, V
345, 3003, 3, FS, III
345, 3024, 3, FS, III
345, 3324, 4, RS, V
345, 3367, 4, RS, V
345, 3386, 4, RS, V
345, 3398, 4, RS, V
345, 3403, 4, RS, V
345, 3412, 4, FS, V
345, 3453, 4, IB, V
345, 3464, 4, IB, V
345, 3469, 4, IB, V
345, 3629, 4, RS, III
345, 3642, 4, RS, III
345, 3741, 4, RS, III
345, 3748, 4, RS, III
345, 3789, 4, LTS, III
345, 3800, 4, LTS, III
345.1, 331, 0, RS, V
345.1, 351, 0, RS, V
345.1, 408, 0, IB, V
345.1, 546, 0, RS, III
345.1, 566, 0, RS, III
345.1, 741, 0, FS, III
345.1, 1053, 1, RS, V
345.1, 1167, 1, IB, V
345.1, 1301, 1, LTS, IV
345.1, 2129, 2, RS, III
345.1, 2226, 2, RS, III
345.1, 2477, 3, RS, VI
345.1, 2540, 3, LTS, VI
345.1, 2641, 3, RS, V
345.1, 2834, 3, RS, III
345.1, 2982, 3, RS, III
345.1, 3010, 3, FS, III
345.1, 3316, 4, RS, V
345.1, 3393, 4, RS, V
345.1, 3399, 4, RS, V
345.1, 3415, 4, FS, V
345.1, 3423, 4, FS, V
345.1, 3582, 4, LTS, IV
345.1, 3612, 4, RS, III
345.1, 3765, 4, FS, III
345.2, 341, 0, RS, V
345.2, 371, 0, FS, V
345.2, 376, 0, FS, V
345.2, 414, 0, IB, V
345.2, 418, 0, IB, V
345.2, 618, 0, RS, III
345.2, 725, 0, FS, III
345.2, 1095, 1, RS, V
345.2, 1321, 1, RS, III
345.2, 1479, 1, FS, III
345.2, 1480, 1, FS, III
345.2, 1509, 1, LTS, III
345.2, 2114, 2, RS, III
345.2, 2131, 2, RS, III
345.2, 2170, 2, RS, III
345.2, 2235, 2, RS, III
345.2, 2574, 3, RS, V
345.2, 2863, 3, RS, III
345.2, 3426, 4, FS, V
345.2, 3435, 4, FS, V
345.2, 3474, 4, IB, V
345.2, 3607, 4, RS, III
345.2, 3630, 4, RS, III
345.2, 3646, 4, RS, III
345.2, 3649, 4, RS, III
345.2, 3764, 4, FS, III
345.3, 329, 0, RS, V
345.3, 334, 0, RS, V
345.3, 385, 0, FS, V
345.3, 623, 0, RS, III
345.3, 670, 0, RS, III
345.3, 717, 0, FS, III
345.3, 724, 0, FS, III
345.3, 752, 0, LTS, III
345.3, 905, 1, RS, VI
345.3, 1071, 1, RS, V
345.3, 1085, 1, RS, V
345.3, 1126, 1, FS, V
345.3, 1169, 1, IB, V
345.3, 1299, 1, LTS, IV
345.3, 1362, 1, RS, III
345.3, 1501, 1, FS, III
345.3, 2082, 2, RS, III
345.3, 2089, 2, RS, III
345.3, 2135, 2, RS, III
345.3, 2180, 2, RS, III
345.3, 2191, 2, RS, III
345.3, 2212, 2, RS, III
345.3, 2240, 2, FS, III
345.3, 2260, 2, FS, III
345.3, 2602, 3, RS, V
345.3, 2853, 3, RS, III
345.3, 2990, 3, RS, III
345.3, 3040, 3, LTS, III
345.3, 3433, 4, FS, V
345.3, 3584, 4, LTS, IV
345.3, 3666, 4, RS, III
345.3, 3668, 4, RS, III
345.3, 3740, 4, RS, III
345.3, 3769, 4, FS, III
345.3, 3794, 4, LTS, III
345.4, 358, 0, RS, V
345.4, 391, 0, FS, V
345.4, 539, 0, LTS, IV
345.4, 591, 0, RS, III
345.4, 658, 0, RS, III
345.4, 722, 0, FS, III
345.4, 729, 0, FS, III
345.4, 742, 0, FS, III
345.4, 1115, 1, RS, V
345.4, 1152, 1, FS, V
345.4, 1180, 1, IB, V
345.4, 1412, 1, RS, III
345.4, 1484, 1, FS, III
345.4, 2171, 2, RS, III
345.4, 2183, 2, RS, III
345.4, 2241, 2, FS, III
345.4, 2555, 3, RS, V
345.4, 2821, 3, LTS, IV
345.4, 2902, 3, RS, III
345.4, 2986, 3, RS, III
345.4, 3381, 4, RS, V
345.4, 3465, 4, IB, V
345.4, 3580, 4, LTS, IV
345.4, 3592, 4, RS, III
345.4, 3610, 4, RS, III
345.4, 3669, 4, RS, III
345.4, 3785, 4, FS, III
345.5, 349, 0, RS, V
345.5, 387, 0, FS, V
345.5, 568, 0, RS, III
345.5, 746, 0, LTS, III
345.5, 1043, 1, RS, V
345.5, 1088, 1, RS, V
345.5, 1113, 1, RS, V
345.5, 1179, 1, IB, V
345.5, 1328, 1, RS, III
345.5, 1340, 1, RS, III
345.5, 1416, 1, RS, III
345.5, 2122, 2, RS, III
345.5, 2151, 2, RS, III
345.5, 2234, 2, RS, III
345.5, 2620, 3, RS, V
345.5, 2623, 3, RS, V
345.5, 2627, 3, RS, V
345.5, 2925, 3, RS, III
345.5, 3037, 3, LTS, III
345.5, 3327, 4, RS, V
345.5, 3336, 4, RS, V
345.5, 3602, 4, RS, III
345.5, 3713, 4, RS, III
345.5, 3728, 4, RS, III
345.5, 3761, 4, FS, III
345.5, 3768, 4, FS, III
345.6, 374, 0, FS, V
345.6, 601, 0, RS, III
345.6, 665, 0, RS, III
345.6, 751, 0, LTS, III
345.6, 1131, 1, FS, V
345.6, 1151, 1, FS, V
345.6, 1177, 1, IB, V
345.6, 1182, 1, IB, V
345.6, 1190, 1, IB, V
345.6, 1460, 1, RS, III
345.6, 1461, 1, RS, III
345.6, 1510, 1, LTS, III
345.6, 2070, 2, RS, III
345.6, 2112, 2, RS, III
345.6, 2311, 3, RS, VI
345.6, 2699, 3, IB, V
345.6, 2927, 3, RS, III
345.6, 2983, 3, RS, III
345.6, 2994, 3, RS, III
345.6, 3001, 3, FS, III
345.6, 3025, 3, FS, III
345.6, 3383, 4, RS, V
345.6, 3396, 4, RS, V
345.6, 3420, 4, FS, V
345.6, 3467, 4, IB, V
345.6, 3597, 4, RS, III
345.6, 3770, 4, FS, III
345.7, 343, 0, RS, V
345.7, 700, 0, RS, III
345.7, 710, 0, RS, III
345.7, 733, 0, FS, III
345.7, 758, 0, LTS, III
345.7, 1054, 1, RS, V
345.7, 1107, 1, RS, V
345.7, 1125, 1, FS, V
345.7, 1129, 1, FS, V
345.7, 1132, 1, FS, V
345.7, 1138, 1, FS, V
345.7, 1146, 1, FS, V
345.7, 1178, 1, IB, V
345.7, 1296, 1, FS, IV
345.7, 1421, 1, RS, III
345.7, 1486, 1, FS, III
345.7, 2069, 2, RS, III
345.7, 2120, 2, RS, III
345.7, 2264, 2, FS, III
345.7, 2280, 2, LTS, III
345.7, 2316, 3, RS, VI
345.7, 2592, 3, RS, V
345.7, 2700, 3, IB, V
345.7, 2893, 3, RS, III
345.7, 2940, 3, RS, III
345.7, 3013, 3, FS, III
345.7, 3337, 4, RS, V
345.7, 3357, 4, RS, V
345.7, 3374, 4, RS, V
345.7, 3391, 4, RS, V
345.7, 3419, 4, FS, V
345.7, 3421, 4, FS, V
345.7, 3434, 4, FS, V
345.7, 3457, 4, IB, V
345.8, 285, 0, RS, V
345.8, 389, 0, FS, V
345.8, 563, 0, RS, III
345.8, 737, 0, FS, III
345.8, 743, 0, FS, III
345.8, 1076, 1, RS, V
345.8, 1091, 1, RS, V
345.8, 1099, 1, RS, V
345.8, 1128, 1, FS, V
345.8, 1130, 1, FS, V
345.8, 1135, 1, FS, V
345.8, 1136, 1, FS, V
345.8, 1143, 1, FS, V
345.8, 1289, 1, FS, IV
345.8, 1403, 1, RS, III
345.8, 1493, 1, FS, III
345.8, 2118, 2, RS, III
345.8, 2575, 3, RS, V
345.8, 2693, 3, IB, V
345.8, 2845, 3, RS, III
345.8, 2969, 3, RS, III
345.8, 2999, 3, RS, III
345.8, 3619, 4, RS, III
345.8, 3771, 4, FS, III
345.9, 260, 0, LTS, VI
345.9, 363, 0, FS, V
345.9, 421, 0, IB, V
345.9, 429, 0, IB, V
345.9, 677, 0, RS, III
345.9, 683, 0, RS, III
345.9, 685, 0, RS, III
345.9, 1066, 1, RS, V
345.9, 1073, 1, RS, V
345.9, 1139, 1, FS, V
345.9, 1140, 1, FS, V
345.9, 1147, 1, FS, V
345.9, 1148, 1, FS, V
345.9, 1188, 1, IB, V
345.9, 1305, 1, LTS, IV
345.9, 1462, 1, RS, III
345.9, 1483, 1, FS, III
345.9, 1494, 1, FS, III
345.9, 2117, 2, RS, III
345.9, 2186, 2, RS, III
345.9, 2196, 2, RS, III
345.9, 2697, 3, IB, V
345.9, 2921, 3, RS, III
345.9, 2976, 3, RS, III
345.9, 3362, 4, RS, V
345.9, 3458, 4, IB, V
345.9, 3462, 4, IB, V
345.9, 3676, 4, RS, III
345.9, 3680, 4, RS, III
345.9, 3701, 4, RS, III
345.9, 3780, 4, FS, III
345.9, 3804, 4, LTS, III
346, 60, 0, RS, VI
346, 65, 0, RS, VI
346, 131, 0, RS, VI
346, 390, 0, FS, V
346, 416, 0, IB, V
346, 419, 0, IB, V
346, 538, 0, LTS, IV
346, 564, 0, RS, III
346, 588, 0, RS, III
346, 615, 0, RS, III
346, 655, 0, RS, III
346, 671, 0, RS, III
346, 704, 0, RS, III
346, 711, 0, RS, III
346, 1064, 1, RS, V
346, 1074, 1, RS, V
346, 1122, 1, FS, V
346, 1137, 1, FS, V
346, 1172, 1, IB, V
346, 1187, 1, IB, V
346, 1334, 1, RS, III
346, 1364, 1, RS, III
346, 1394, 1, RS, III
346, 1418, 1, RS, III
346, 2254, 2, FS, III
346, 2375, 3, RS, VI
346, 2908, 3, RS, III
346, 2916, 3, RS, III
346, 3007, 3, FS, III
346, 3034, 3, LTS, III
346, 3319, 4, RS, V
346, 3339, 4, RS, V
346, 3451, 4, IB, V
346, 3466, 4, IB, V
346, 3611, 4, RS, III
346, 3625, 4, RS, III
346, 3781, 4, FS, III
346.1, 283, 0, RS, V
346.1, 422, 0, IB, V
346.1, 576, 0, RS, III
346.1, 692, 0, RS, III
346.1, 723, 0, FS, III
346.1, 1068, 1, RS, V
346.1, 1075, 1, RS, V
346.1, 1087, 1, RS, V
346.1, 1097, 1, RS, V
346.1, 1104, 1, RS, V
346.1, 1127, 1, FS, V
346.1, 1144, 1, FS, V
346.1, 1150, 1, FS, V
346.1, 1176, 1, IB, V
346.1, 1191, 1, IB, V
346.1, 1363, 1, RS, III
346.1, 1373, 1, RS, III
346.1, 1415, 1, RS, III
346.1, 1485, 1, FS, III
346.1, 1499, 1, FS, III
346.1, 1514, 1, LTS, III
346.1, 2073, 2, RS, III
346.1, 2599, 3, RS, V
346.1, 2642, 3, RS, V
346.1, 2643, 3, RS, V
346.1, 2824, 3, LTS, IV
346.1, 2844, 3, RS, III
346.1, 2859, 3, RS, III
346.1, 3039, 3, LTS, III
346.1, 3351, 4, RS, V
346.1, 3380, 4, RS, V
346.1, 3413, 4, FS, V
346.1, 3414, 4, FS, V
346.1, 3455, 4, IB, V
346.1, 3460, 4, IB, V
346.1, 3587, 4, LTS, IV
346.1, 3600, 4, RS, III
346.1, 3632, 4, RS, III
346.1, 3704, 4, RS, III
346.1, 3736, 4, RS, III
346.1, 3774, 4, FS, III
346.1, 3776, 4, FS, III
346.2, 279, 0, RS, V
