10.9, 2056, 2, LTS, IV
130.2, 1900, 2, FS, V
130.3, 374, 0, FS, V
130.3, 816, 1, RS, VI
130.3, 1186, 1, IB, V
130.4, 351, 0, FS, V
130.4, 367, 0, FS, V
130.4, 1170, 1, IB, V
130.4, 1178, 1, IB, V
130.4, 1182, 1, IB, V
130.4, 1293, 1, LTS, IV
130.4, 1887, 2, FS, V
130.4, 1890, 2, FS, V
130.4, 1902, 2, FS, V
130.5, 1177, 1, IB, V
130.5, 1180, 1, IB, V
130.6, 385, 0, FS, V
130.6, 802, 1, RS, VI
130.6, 880, 1, RS, VI
130.6, 1892, 2, FS, V
130.7, 356, 0, FS, V
130.7, 362, 0, FS, V
130.7, 831, 1, RS, VI
130.7, 1114, 1, FS, V
130.7, 1167, 1, IB, V
130.7, 1179, 1, IB, V
130.7, 1877, 2, FS, V
130.7, 1889, 2, FS, V
130.7, 1901, 2, FS, V
130.8, 359, 0, FS, V
130.8, 378, 0, FS, V
130.8, 380, 0, FS, V
130.8, 836, 1, RS, VI
130.8, 1885, 2, FS, V
130.8, 1893, 2, FS, V
130.8, 1897, 2, FS, V
130.8, 1899, 2, FS, V
130.9, 353, 0, FS, V
130.9, 377, 0, FS, V
130.9, 895, 1, RS, VI
130.9, 1140, 1, FS, V
130.9, 1168, 1, IB, V
130.9, 1173, 1, IB, V
130.9, 1175, 1, IB, V
130.9, 1181, 1, IB, V
130.9, 1183, 1, IB, V
130.9, 1291, 1, LTS, IV
130.9, 1871, 2, FS, V
130.9, 1906, 2, FS, V
131, 1126, 1, FS, V
131, 1130, 1, FS, V
131, 1187, 1, IB, V
131, 1874, 2, FS, V
131.1, 370, 0, FS, V
131.1, 944, 1, RS, VI
131.1, 1110, 1, FS, V
131.1, 1129, 1, FS, V
131.1, 1142, 1, FS, V
131.1, 1189, 1, IB, V
131.1, 1506, 1, FS, III
131.1, 1879, 2, FS, V
131.1, 1884, 2, FS, V
131.2, 371, 0, FS, V
131.2, 817, 1, RS, VI
131.2, 1111, 1, FS, V
131.2, 1117, 1, FS, V
131.2, 1120, 1, FS, V
131.2, 1121, 1, FS, V
131.2, 1122, 1, FS, V
131.2, 1131, 1, FS, V
131.2, 1135, 1, FS, V
131.2, 1172, 1, IB, V
131.2, 1174, 1, IB, V
131.2, 1190, 1, IB, V
131.2, 1883, 2, FS, V
131.3, 354, 0, FS, V
131.3, 375, 0, FS, V
131.3, 384, 0, FS, V
131.3, 845, 1, RS, VI
131.3, 1132, 1, FS, V
131.3, 1138, 1, FS, V
131.3, 1143, 1, FS, V
131.3, 1166, 1, IB, V
131.3, 1191, 1, IB, V
131.3, 1298, 1, LTS, IV
131.3, 1516, 1, LTS, III
131.3, 1888, 2, FS, V
131.4, 832, 1, RS, VI
131.4, 851, 1, RS, VI
131.4, 894, 1, RS, VI
131.4, 1000, 1, FS, VI
131.4, 1116, 1, FS, V
131.4, 1118, 1, FS, V
131.4, 1119, 1, FS, V
131.4, 1128, 1, FS, V
131.4, 1133, 1, FS, V
131.4, 1136, 1, FS, V
131.4, 1144, 1, FS, V
131.4, 1171, 1, IB, V
131.4, 1305, 1, LTS, IV
131.4, 1873, 2, FS, V
131.4, 1904, 2, FS, V
131.5, 795, 1, RS, VI
131.5, 1015, 1, FS, VI
131.5, 1141, 1, FS, V
131.5, 1185, 1, IB, V
131.6, 1003, 1, FS, VI
131.6, 1123, 1, FS, V
131.6, 1127, 1, FS, V
131.6, 1137, 1, FS, V
131.7, 364, 0, FS, V
131.7, 368, 0, FS, V
131.7, 1124, 1, FS, V
131.7, 1139, 1, FS, V
131.7, 1145, 1, FS, V
131.7, 1176, 1, IB, V
131.7, 1907, 2, FS, V
131.8, 357, 0, FS, V
131.8, 372, 0, FS, V
131.8, 830, 1, RS, VI
131.8, 833, 1, RS, VI
131.8, 1134, 1, FS, V
131.8, 1192, 1, IB, V
131.9, 376, 0, FS, V
131.9, 382, 0, FS, V
131.9, 1146, 1, FS, V
131.9, 1898, 2, FS, V
132, 366, 0, FS, V
132, 949, 1, RS, VI
132, 997, 1, FS, VI
132, 1125, 1, FS, V
132, 1169, 1, IB, V
132, 1510, 1, FS, III
132, 1519, 1, LTS, III
132, 1895, 2, FS, V
132.1, 1084, 1, RS, V
132.1, 1188, 1, IB, V
132.1, 1296, 1, LTS, IV
132.1, 1338, 1, RS, III
132.1, 1512, 1, LTS, III
132.2, 827, 1, RS, VI
132.2, 859, 1, RS, VI
132.2, 913, 1, RS, VI
132.2, 1079, 1, RS, V
132.2, 1115, 1, FS, V
132.2, 1184, 1, IB, V
132.2, 1360, 1, RS, III
132.2, 1495, 1, FS, III
132.3, 860, 1, RS, VI
132.3, 1051, 1, RS, V
132.3, 1088, 1, RS, V
132.3, 1092, 1, RS, V
132.3, 1098, 1, RS, V
132.3, 1099, 1, RS, V
132.3, 1521, 1, LTS, III
132.3, 1876, 2, FS, V
132.3, 1882, 2, FS, V
132.4, 381, 0, FS, V
132.4, 935, 1, RS, VI
132.4, 948, 1, RS, VI
132.4, 1022, 1, FS, VI
132.4, 1027, 1, LTS, VI
132.4, 1037, 1, RS, V
132.4, 1109, 1, RS, V
132.4, 1878, 2, FS, V
132.5, 349, 0, FS, V
132.5, 350, 0, FS, V
132.5, 352, 0, FS, V
132.5, 358, 0, FS, V
132.5, 998, 1, FS, VI
132.5, 1056, 1, RS, V
132.5, 1071, 1, RS, V
132.5, 1073, 1, RS, V
132.5, 1112, 1, FS, V
132.5, 1306, 1, LTS, IV
132.5, 1502, 1, FS, III
132.5, 1905, 2, FS, V
132.6, 355, 0, FS, V
132.6, 361, 0, FS, V
132.6, 899, 1, RS, VI
132.6, 903, 1, RS, VI
132.6, 1045, 1, RS, V
132.6, 1069, 1, RS, V
132.6, 1070, 1, RS, V
132.6, 1095, 1, RS, V
132.6, 1107, 1, RS, V
132.6, 1113, 1, FS, V
132.6, 1290, 1, LTS, IV
132.7, 379, 0, FS, V
132.7, 866, 1, RS, VI
132.7, 1034, 1, RS, V
132.7, 1081, 1, RS, V
132.7, 1105, 1, RS, V
132.7, 1441, 1, RS, III
132.7, 1891, 2, FS, V
132.7, 1894, 2, FS, V
132.7, 1903, 2, FS, V
132.8, 365, 0, FS, V
132.8, 958, 1, RS, VI
132.8, 1026, 1, LTS, VI
132.8, 1038, 1, RS, V
132.8, 1517, 1, LTS, III
132.8, 1881, 2, FS, V
132.9, 383, 0, FS, V
132.9, 1014, 1, FS, VI
132.9, 1018, 1, FS, VI
132.9, 1036, 1, RS, V
132.9, 1040, 1, RS, V
132.9, 1046, 1, RS, V
132.9, 1055, 1, RS, V
132.9, 1057, 1, RS, V
132.9, 1066, 1, RS, V
132.9, 1074, 1, RS, V
133, 766, 1, RS, VI
133, 909, 1, RS, VI
133, 1029, 1, LTS, VI
133, 1050, 1, RS, V
133, 1053, 1, RS, V
133, 1054, 1, RS, V
133, 1444, 1, RS, III
133, 1875, 2, FS, V
133, 1880, 2, FS, V
133.1, 360, 0, FS, V
133.1, 363, 0, FS, V
133.1, 369, 0, FS, V
133.1, 373, 0, FS, V
133.1, 1031, 1, LTS, VI
133.1, 1047, 1, RS, V
133.1, 1052, 1, RS, V
133.1, 1072, 1, RS, V
133.1, 1086, 1, RS, V
133.1, 1886, 2, FS, V
133.1, 1896, 2, FS, V
133.1, 1900, 2, FS, V
133.2, 374, 0, FS, V
133.2, 1035, 1, RS, V
133.2, 1078, 1, RS, V
133.2, 1090, 1, RS, V
133.2, 1097, 1, RS, V
133.2, 1505, 1, FS, III
133.2, 1515, 1, LTS, III
133.3, 351, 0, FS, V
133.3, 367, 0, FS, V
133.3, 790, 1, RS, VI
133.3, 1042, 1, RS, V
133.3, 1044, 1, RS, V
133.3, 1060, 1, RS, V
133.3, 1065, 1, RS, V
133.3, 1100, 1, RS, V
133.3, 1101, 1, RS, V
133.3, 1294, 1, LTS, IV
133.3, 1488, 1, FS, III
133.3, 1508, 1, FS, III
133.3, 1887, 2, FS, V
133.3, 1890, 2, FS, V
133.3, 1902, 2, FS, V
133.4, 838, 1, RS, VI
133.4, 1062, 1, RS, V
133.4, 1093, 1, RS, V
133.4, 1102, 1, RS, V
133.4, 1103, 1, RS, V
133.4, 1301, 1, LTS, IV
133.4, 1302, 1, LTS, IV
133.4, 1486, 1, FS, III
133.5, 385, 0, FS, V
133.5, 1067, 1, RS, V
133.5, 1083, 1, RS, V
133.5, 1085, 1, RS, V
133.5, 1892, 2, FS, V
133.6, 356, 0, FS, V
133.6, 362, 0, FS, V
133.6, 1043, 1, RS, V
133.6, 1059, 1, RS, V
133.6, 1076, 1, RS, V
133.6, 1082, 1, RS, V
133.6, 1091, 1, RS, V
133.6, 1096, 1, RS, V
133.6, 1108, 1, RS, V
133.6, 1114, 1, FS, V
133.6, 1877, 2, FS, V
133.6, 1889, 2, FS, V
133.6, 1901, 2, FS, V
133.7, 359, 0, FS, V
133.7, 378, 0, FS, V
133.7, 380, 0, FS, V
133.7, 813, 1, RS, VI
133.7, 1025, 1, LTS, VI
133.7, 1104, 1, RS, V
133.7, 1186, 1, IB, V
133.7, 1885, 2, FS, V
133.7, 1893, 2, FS, V
133.7, 1899, 2, FS, V
133.8, 377, 0, FS, V
133.8, 868, 1, RS, VI
133.8, 1063, 1, RS, V
133.8, 1087, 1, RS, V
133.8, 1140, 1, FS, V
133.8, 1170, 1, IB, V
133.8, 1178, 1, IB, V
133.8, 1182, 1, IB, V
133.8, 1300, 1, LTS, IV
133.8, 1871, 2, FS, V
133.8, 1897, 2, FS, V
133.8, 1906, 2, FS, V
133.9, 1001, 1, FS, VI
133.9, 1017, 1, FS, VI
133.9, 1077, 1, RS, V
133.9, 1094, 1, RS, V
133.9, 1126, 1, FS, V
133.9, 1130, 1, FS, V
133.9, 1177, 1, IB, V
133.9, 1180, 1, IB, V
133.9, 1489, 1, FS, III
133.9, 1492, 1, FS, III
134, 370, 0, FS, V
134, 1033, 1, RS, V
134, 1110, 1, FS, V
134, 1129, 1, FS, V
134, 1142, 1, FS, V
134, 1299, 1, LTS, IV
134, 1439, 1, RS, III
134, 1884, 2, FS, V
134.1, 353, 0, FS, V
134.1, 371, 0, FS, V
134.1, 1106, 1, RS, V
134.1, 1111, 1, FS, V
134.1, 1117, 1, FS, V
134.1, 1120, 1, FS, V
134.1, 1121, 1, FS, V
134.1, 1122, 1, FS, V
134.1, 1131, 1, FS, V
134.1, 1135, 1, FS, V
134.1, 1167, 1, IB, V
134.1, 1179, 1, IB, V
134.1, 1292, 1, LTS, IV
134.1, 1520, 1, LTS, III
134.1, 1874, 2, FS, V
134.1, 1883, 2, FS, V
134.2, 354, 0, FS, V
134.2, 375, 0, FS, V
134.2, 384, 0, FS, V
134.2, 975, 1, RS, VI
134.2, 1041, 1, RS, V
134.2, 1132, 1, FS, V
134.2, 1138, 1, FS, V
134.2, 1143, 1, FS, V
134.2, 1282, 1, FS, IV
134.2, 1324, 1, RS, III
134.2, 1483, 1, FS, III
134.3, 782, 1, RS, VI
134.3, 892, 1, RS, VI
134.3, 1030, 1, LTS, VI
134.3, 1116, 1, FS, V
134.3, 1118, 1, FS, V
134.3, 1119, 1, FS, V
134.3, 1128, 1, FS, V
134.3, 1133, 1, FS, V
134.3, 1136, 1, FS, V
134.3, 1144, 1, FS, V
134.3, 1168, 1, IB, V
134.3, 1173, 1, IB, V
134.3, 1175, 1, IB, V
134.3, 1181, 1, IB, V
134.3, 1183, 1, IB, V
134.3, 1487, 1, FS, III
134.3, 1904, 2, FS, V
134.4, 1141, 1, FS, V
134.4, 1187, 1, IB, V
134.5, 1123, 1, FS, V
134.5, 1127, 1, FS, V
134.5, 1137, 1, FS, V
134.5, 1189, 1, IB, V
134.5, 1449, 1, RS, III
134.6, 846, 1, RS, VI
134.6, 884, 1, RS, VI
134.6, 1064, 1, RS, V
134.6, 1124, 1, FS, V
134.6, 1139, 1, FS, V
134.6, 1145, 1, FS, V
134.6, 1172, 1, IB, V
134.6, 1190, 1, IB, V
134.6, 1873, 2, FS, V
134.7, 253, 0, FS, VI
134.7, 357, 0, FS, V
134.7, 1134, 1, FS, V
134.7, 1166, 1, IB, V
134.7, 1191, 1, IB, V
134.8, 382, 0, FS, V
134.8, 1146, 1, FS, V
134.8, 1171, 1, IB, V
134.8, 1473, 1, RS, III
134.9, 366, 0, FS, V
134.9, 368, 0, FS, V
134.9, 372, 0, FS, V
134.9, 918, 1, RS, VI
134.9, 1125, 1, FS, V
134.9, 1185, 1, IB, V
134.9, 1304, 1, LTS, IV
134.9, 1895, 2, FS, V
135, 1297, 1, LTS, IV
135, 1303, 1, LTS, IV
135, 1879, 2, FS, V
135.1, 793, 1, RS, VI
135.1, 1006, 1, FS, VI
135.1, 1115, 1, FS, V
135.1, 1176, 1, IB, V
135.1, 1295, 1, LTS, IV
135.2, 1019, 1, FS, VI
135.2, 1192, 1, IB, V
135.2, 1882, 2, FS, V
135.3, 381, 0, FS, V
135.3, 1454, 1, RS, III
135.3, 1878, 2, FS, V
135.4, 349, 0, FS, V
135.4, 350, 0, FS, V
135.4, 352, 0, FS, V
135.4, 358, 0, FS, V
135.4, 1112, 1, FS, V
135.4, 1169, 1, IB, V
135.4, 1419, 1, RS, III
135.5, 355, 0, FS, V
135.5, 361, 0, FS, V
135.5, 910, 1, RS, VI
135.5, 1113, 1, FS, V
135.5, 1188, 1, IB, V
135.6, 379, 0, FS, V
135.6, 784, 1, RS, VI
135.6, 850, 1, RS, VI
135.6, 1184, 1, IB, V
135.6, 1891, 2, FS, V
135.6, 1894, 2, FS, V
135.6, 1903, 2, FS, V
135.7, 365, 0, FS, V
135.7, 946, 1, RS, VI
135.7, 1039, 1, RS, V
135.7, 1881, 2, FS, V
135.7, 1888, 2, FS, V
135.7, 2641, 3, FS, V
135.7, 2658, 3, FS, V
135.8, 383, 0, FS, V
135.8, 1456, 1, RS, III
135.9, 1875, 2, FS, V
135.9, 1880, 2, FS, V
135.9, 2649, 3, FS, V
136, 360, 0, FS, V
136, 363, 0, FS, V
136, 369, 0, FS, V
136, 373, 0, FS, V
136, 1285, 1, FS, IV
136, 1403, 1, RS, III
136, 1886, 2, FS, V
136, 1896, 2, FS, V
136, 1900, 2, FS, V
136.1, 374, 0, FS, V
136.1, 1024, 1, LTS, VI
136.1, 1386, 1, RS, III
136.1, 1401, 1, RS, III
136.1, 1516, 1, LTS, III
136.1, 2644, 3, FS, V
136.2, 351, 0, FS, V
136.2, 367, 0, FS, V
136.2, 1890, 2, FS, V
136.2, 1902, 2, FS, V
136.3, 1293, 1, LTS, IV
136.3, 1433, 1, RS, III
136.3, 1898, 2, FS, V
136.4, 1308, 1, RS, III
136.4, 1892, 2, FS, V
136.5, 356, 0, FS, V
136.5, 362, 0, FS, V
136.5, 385, 0, FS, V
136.5, 1114, 1, FS, V
136.5, 1421, 1, RS, III
136.5, 1877, 2, FS, V
136.5, 1887, 2, FS, V
136.5, 1889, 2, FS, V
136.6, 380, 0, FS, V
136.6, 1465, 1, RS, III
136.6, 1885, 2, FS, V
136.6, 1899, 2, FS, V
136.6, 2657, 3, FS, V
136.7, 1140, 1, FS, V
136.7, 1291, 1, LTS, IV
136.7, 1298, 1, LTS, IV
136.7, 1494, 1, FS, III
136.7, 1506, 1, FS, III
136.7, 1871, 2, FS, V
136.7, 1897, 2, FS, V
136.8, 364, 0, FS, V
136.8, 377, 0, FS, V
136.8, 1126, 1, FS, V
136.8, 1130, 1, FS, V
136.8, 1893, 2, FS, V
136.8, 2637, 3, FS, V
136.9, 370, 0, FS, V
136.9, 1110, 1, FS, V
136.9, 1129, 1, FS, V
136.9, 1142, 1, FS, V
136.9, 1884, 2, FS, V
136.9, 1901, 2, FS, V
137, 258, 0, FS, VI
137, 371, 0, FS, V
137, 1111, 1, FS, V
137, 1117, 1, FS, V
137, 1120, 1, FS, V
137, 1121, 1, FS, V
137, 1122, 1, FS, V
137, 1131, 1, FS, V
137, 1135, 1, FS, V
137, 1481, 1, FS, III
137, 1883, 2, FS, V
137, 2643, 3, FS, V
137.1, 354, 0, FS, V
137.1, 378, 0, FS, V
137.1, 1132, 1, FS, V
137.1, 1138, 1, FS, V
137.1, 1143, 1, FS, V
137.1, 1186, 1, IB, V
137.1, 1493, 1, FS, III
137.1, 1521, 1, LTS, III
137.1, 2668, 3, FS, V
137.2, 375, 0, FS, V
137.2, 384, 0, FS, V
137.2, 1116, 1, FS, V
137.2, 1118, 1, FS, V
137.2, 1119, 1, FS, V
137.2, 1128, 1, FS, V
137.2, 1133, 1, FS, V
137.2, 1136, 1, FS, V
137.2, 1144, 1, FS, V
137.2, 1170, 1, IB, V
137.2, 1178, 1, IB, V
137.2, 1760, 2, FS, VI
137.2, 1904, 2, FS, V
137.3, 359, 0, FS, V
137.3, 1141, 1, FS, V
137.3, 1177, 1, IB, V
137.3, 1180, 1, IB, V
137.3, 1306, 1, LTS, IV
137.3, 2656, 3, FS, V
137.4, 353, 0, FS, V
137.4, 1123, 1, FS, V
137.4, 1127, 1, FS, V
137.4, 1137, 1, FS, V
137.4, 1274, 1, FS, IV
137.4, 1276, 1, FS, IV
137.4, 1282, 1, FS, IV
137.4, 1495, 1, FS, III
137.4, 1876, 2, FS, V
137.5, 1124, 1, FS, V
137.5, 1139, 1, FS, V
137.5, 1145, 1, FS, V
137.5, 1167, 1, IB, V
137.5, 1179, 1, IB, V
137.5, 1513, 1, LTS, III
137.5, 1874, 2, FS, V
137.6, 357, 0, FS, V
137.6, 1134, 1, FS, V
137.6, 1290, 1, LTS, IV
137.6, 1416, 1, RS, III
137.6, 1517, 1, LTS, III
137.6, 1906, 2, FS, V
137.7, 382, 0, FS, V
137.7, 1146, 1, FS, V
137.7, 1168, 1, IB, V
137.7, 1173, 1, IB, V
137.7, 1175, 1, IB, V
137.7, 1181, 1, IB, V
137.7, 1183, 1, IB, V
137.7, 1446, 1, RS, III
137.7, 1491, 1, FS, III
137.7, 1507, 1, FS, III
137.8, 366, 0, FS, V
137.8, 1125, 1, FS, V
137.8, 1895, 2, FS, V
137.9, 1189, 1, IB, V
137.9, 1879, 2, FS, V
138, 368, 0, FS, V
138, 920, 1, RS, VI
138, 1115, 1, FS, V
138, 1172, 1, IB, V
138, 1319, 1, RS, III
138, 1422, 1, RS, III
138, 1488, 1, FS, III
138, 1498, 1, FS, III
138, 1505, 1, FS, III
138, 1508, 1, FS, III
138, 1512, 1, LTS, III
138, 1515, 1, LTS, III
138, 2633, 3, FS, V
138.1, 1191, 1, IB, V
138.1, 1284, 1, FS, IV
138.1, 1489, 1, FS, III
138.1, 1502, 1, FS, III
138.1, 1882, 2, FS, V
138.2, 381, 0, FS, V
138.2, 1301, 1, LTS, IV
138.2, 1377, 1, RS, III
138.2, 1519, 1, LTS, III
138.2, 1873, 2, FS, V
138.2, 1878, 2, FS, V
138.3, 237, 0, FS, VI
138.3, 349, 0, FS, V
138.3, 350, 0, FS, V
138.3, 352, 0, FS, V
138.3, 358, 0, FS, V
138.3, 925, 1, RS, VI
138.3, 1112, 1, FS, V
138.3, 1185, 1, IB, V
138.3, 1190, 1, IB, V
138.3, 1492, 1, FS, III
138.4, 355, 0, FS, V
138.4, 361, 0, FS, V
138.4, 1113, 1, FS, V
138.4, 1305, 1, LTS, IV
138.4, 2661, 3, FS, V
138.5, 379, 0, FS, V
138.5, 1176, 1, IB, V
138.5, 1360, 1, RS, III
138.5, 1379, 1, RS, III
138.5, 1409, 1, RS, III
138.5, 1482, 1, FS, III
138.5, 1499, 1, FS, III
138.5, 1891, 2, FS, V
138.5, 1894, 2, FS, V
138.5, 1903, 2, FS, V
138.5, 2632, 3, FS, V
138.6, 365, 0, FS, V
138.6, 1051, 1, RS, V
138.6, 1192, 1, IB, V
138.6, 1509, 1, FS, III
138.6, 1768, 2, FS, VI
138.6, 1881, 2, FS, V
138.6, 1888, 2, FS, V
138.6, 2658, 3, FS, V
138.7, 383, 0, FS, V
138.7, 1486, 1, FS, III
138.7, 1496, 1, FS, III
138.7, 2651, 3, FS, V
138.7, 2662, 3, FS, V
138.8, 1483, 1, FS, III
138.9, 238, 0, FS, VI
138.9, 360, 0, FS, V
138.9, 363, 0, FS, V
138.9, 369, 0, FS, V
138.9, 373, 0, FS, V
138.9, 1292, 1, LTS, IV
138.9, 1500, 1, FS, III
138.9, 1520, 1, LTS, III
138.9, 1886, 2, FS, V
138.9, 1896, 2, FS, V
138.9, 1900, 2, FS, V
138.9, 2645, 3, FS, V
138.9, 2666, 3, FS, V
139, 374, 0, FS, V
139, 1875, 2, FS, V
139.1, 367, 0, FS, V
139.1, 1171, 1, IB, V
139.1, 1902, 2, FS, V
139.1, 2644, 3, FS, V
139.1, 2655, 3, FS, V
139.1, 2664, 3, FS, V
139.2, 376, 0, FS, V
139.2, 1300, 1, LTS, IV
139.2, 1480, 1, FS, III
139.2, 1503, 1, FS, III
139.2, 1511, 1, FS, III
139.3, 1050, 1, RS, V
139.3, 1299, 1, LTS, IV
139.3, 1510, 1, FS, III
139.4, 385, 0, FS, V
139.4, 1114, 1, FS, V
139.4, 1338, 1, RS, III
139.4, 1484, 1, FS, III
139.4, 1877, 2, FS, V
139.4, 1892, 2, FS, V
139.5, 1035, 1, RS, V
139.5, 1188, 1, IB, V
139.5, 1479, 1, FS, III
139.5, 1485, 1, FS, III
139.5, 1899, 2, FS, V
139.5, 2654, 3, FS, V
139.6, 1060, 1, RS, V
139.6, 1140, 1, FS, V
139.6, 1268, 1, FS, IV
139.6, 1871, 2, FS, V
139.7, 1126, 1, FS, V
139.7, 1130, 1, FS, V
139.7, 1304, 1, LTS, IV
139.8, 1110, 1, FS, V
139.8, 1129, 1, FS, V
139.8, 1142, 1, FS, V
139.8, 1303, 1, LTS, IV
139.8, 1329, 1, RS, III
139.8, 1884, 2, FS, V
139.8, 2649, 3, FS, V
139.9, 356, 0, FS, V
139.9, 371, 0, FS, V
139.9, 1096, 1, RS, V
139.9, 1111, 1, FS, V
139.9, 1117, 1, FS, V
139.9, 1120, 1, FS, V
139.9, 1121, 1, FS, V
139.9, 1122, 1, FS, V
139.9, 1131, 1, FS, V
139.9, 1135, 1, FS, V
139.9, 1883, 2, FS, V
139.9, 2641, 3, FS, V
140, 354, 0, FS, V
140, 372, 0, FS, V
140, 1132, 1, FS, V
140, 1138, 1, FS, V
140, 1143, 1, FS, V
140, 1487, 1, FS, III
140, 1506, 1, FS, III
140, 1880, 2, FS, V
140, 2668, 3, FS, V
140.1, 1116, 1, FS, V
140.1, 1118, 1, FS, V
140.1, 1119, 1, FS, V
140.1, 1128, 1, FS, V
140.1, 1133, 1, FS, V
140.1, 1136, 1, FS, V
140.1, 1144, 1, FS, V
140.1, 1405, 1, RS, III
140.1, 1783, 2, FS, VI
140.1, 1904, 2, FS, V
140.2, 362, 0, FS, V
140.2, 1077, 1, RS, V
140.2, 1141, 1, FS, V
140.2, 1398, 1, RS, III
140.2, 1432, 1, RS, III
140.2, 1501, 1, FS, III
140.2, 2665, 3, FS, V
140.3, 380, 0, FS, V
140.3, 1123, 1, FS, V
140.3, 1127, 1, FS, V
140.3, 1137, 1, FS, V
140.3, 1439, 1, RS, III
140.3, 2639, 3, FS, V
140.4, 351, 0, FS, V
140.4, 1124, 1, FS, V
140.4, 1139, 1, FS, V
140.4, 1145, 1, FS, V
140.4, 1472, 1, RS, III
140.5, 1134, 1, FS, V
140.5, 1186, 1, IB, V
140.6, 1146, 1, FS, V
140.6, 1178, 1, IB, V
140.6, 1907, 2, FS, V
140.7, 382, 0, FS, V
140.7, 1125, 1, FS, V
140.7, 1895, 2, FS, V
140.7, 1897, 2, FS, V
140.7, 2650, 3, FS, V
140.7, 2660, 3, FS, V
140.8, 1885, 2, FS, V
140.8, 1889, 2, FS, V
140.9, 1115, 1, FS, V
140.9, 1167, 1, IB, V
140.9, 1516, 1, LTS, III
141, 1890, 2, FS, V
141, 2637, 3, FS, V
141.1, 366, 0, FS, V
141.1, 381, 0, FS, V
141.1, 1173, 1, IB, V
141.1, 2657, 3, FS, V
141.2, 1112, 1, FS, V
141.3, 378, 0, FS, V
141.3, 1113, 1, FS, V
141.3, 2643, 3, FS, V
141.4, 375, 0, FS, V
141.4, 2635, 3, FS, V
141.5, 357, 0, FS, V
141.5, 379, 0, FS, V
141.5, 1175, 1, IB, V
141.5, 1498, 1, FS, III
141.5, 1881, 2, FS, V
141.6, 358, 0, FS, V
141.6, 1504, 1, FS, III
141.7, 352, 0, FS, V
141.7, 1302, 1, LTS, IV
141.7, 1893, 2, FS, V
141.7, 2647, 3, FS, V
141.8, 1181, 1, IB, V
141.8, 1350, 1, RS, III
141.8, 1882, 2, FS, V
141.9, 1176, 1, IB, V
141.9, 1493, 1, FS, III
141.9, 1521, 1, LTS, III
141.9, 1761, 2, FS, VI
142, 1189, 1, IB, V
142, 1192, 1, IB, V
142, 1779, 2, FS, VI
142.1, 1492, 1, FS, III
142.2, 1342, 1, RS, III
142.3, 1191, 1, IB, V
142.4, 1172, 1, IB, V
142.4, 2656, 3, FS, V
142.5, 370, 0, FS, V
142.5, 1140, 1, FS, V
142.6, 355, 0, FS, V
142.6, 1126, 1, FS, V
142.6, 1130, 1, FS, V
142.6, 1325, 1, RS, III
142.6, 1412, 1, RS, III
142.6, 1877, 2, FS, V
142.6, 1900, 2, FS, V
142.7, 349, 0, FS, V
142.7, 350, 0, FS, V
142.7, 1110, 1, FS, V
142.7, 1114, 1, FS, V
142.7, 1129, 1, FS, V
142.7, 1142, 1, FS, V
142.7, 1184, 1, IB, V
142.7, 1488, 1, FS, III
142.7, 1884, 2, FS, V
142.8, 1111, 1, FS, V
142.8, 1117, 1, FS, V
142.8, 1120, 1, FS, V
142.8, 1121, 1, FS, V
142.8, 1122, 1, FS, V
142.8, 1131, 1, FS, V
142.8, 1135, 1, FS, V
142.8, 1515, 1, LTS, III
142.8, 1878, 2, FS, V
142.8, 1883, 2, FS, V
142.8, 1894, 2, FS, V
142.9, 1132, 1, FS, V
142.9, 1138, 1, FS, V
142.9, 1143, 1, FS, V
142.9, 1871, 2, FS, V
143, 1116, 1, FS, V
143, 1118, 1, FS, V
143, 1119, 1, FS, V
143, 1128, 1, FS, V
143, 1133, 1, FS, V
143, 1136, 1, FS, V
143, 1144, 1, FS, V
143, 1896, 2, FS, V
143, 1904, 2, FS, V
143.1, 1141, 1, FS, V
143.2, 1123, 1, FS, V
143.2, 1127, 1, FS, V
143.2, 2664, 3, FS, V
143.3, 354, 0, FS, V
143.3, 1139, 1, FS, V
143.3, 1145, 1, FS, V
143.3, 1491, 1, FS, III
143.4, 1134, 1, FS, V
143.5, 1137, 1, FS, V
143.5, 1324, 1, RS, III
143.6, 371, 0, FS, V
143.6, 1886, 2, FS, V
144, 719, 0, FS, III
144.1, 1168, 1, IB, V
144.1, 1895, 2, FS, V
144.1, 2251, 2, FS, III
144.2, 534, 0, LTS, IV
144.2, 760, 0, LTS, III
144.3, 1167, 1, IB, V
144.4, 1881, 2, FS, V
144.4, 1899, 2, FS, V
144.5, 1903, 2, FS, V
144.5, 2825, 3, LTS, IV
144.6, 385, 0, FS, V
144.7, 361, 0, FS, V
144.7, 366, 0, FS, V
144.7, 2265, 2, FS, III
144.9, 758, 0, LTS, III
145, 1902, 2, FS, V
145, 2270, 2, FS, III
145, 2280, 2, LTS, III
145.2, 724, 0, FS, III
145.2, 2064, 2, LTS, IV
145.2, 2273, 2, LTS, III
145.3, 383, 0, FS, V
145.3, 2274, 2, LTS, III
145.4, 360, 0, FS, V
145.4, 2282, 2, LTS, III
145.5, 367, 0, FS, V
145.5, 1126, 1, FS, V
145.5, 1130, 1, FS, V
145.6, 365, 0, FS, V
145.6, 739, 0, FS, III
145.7, 1122, 1, FS, V
145.7, 1131, 1, FS, V
