10.9, 2056, 2, LTS, IV
119.3, 1062, 1, RS, V
119.3, 1100, 1, RS, V
119.3, 1171, 1, IB, V
119.3, 1491, 1, FS, III
119.3, 1496, 1, FS, III
119.3, 1799, 2, RS, V
119.3, 1826, 2, RS, V
119.3, 1945, 2, IB, V
119.3, 1950, 2, IB, V
119.3, 2660, 3, FS, V
119.3, 2664, 3, FS, V
119.4, 414, 0, IB, V
119.4, 416, 0, IB, V
119.4, 428, 0, IB, V
119.4, 1063, 1, RS, V
119.4, 1166, 1, IB, V
119.4, 1490, 1, FS, III
119.4, 1495, 1, FS, III
119.4, 1507, 1, FS, III
119.5, 406, 0, IB, V
119.5, 1094, 1, RS, V
119.5, 1106, 1, RS, V
119.5, 1185, 1, IB, V
119.5, 1816, 2, RS, V
119.5, 1822, 2, RS, V
119.5, 1840, 2, RS, V
119.5, 1852, 2, RS, V
119.5, 2666, 3, FS, V
119.6, 409, 0, IB, V
119.6, 412, 0, IB, V
119.6, 1033, 1, RS, V
119.6, 1293, 1, LTS, IV
119.6, 1303, 1, LTS, IV
119.6, 1482, 1, FS, III
119.6, 1484, 1, FS, III
119.6, 1498, 1, FS, III
119.6, 2643, 3, FS, V
119.6, 2649, 3, FS, V
119.7, 317, 0, RS, V
119.7, 415, 0, IB, V
119.7, 421, 0, IB, V
119.7, 1048, 1, RS, V
119.7, 1176, 1, IB, V
119.7, 1184, 1, IB, V
119.7, 1192, 1, IB, V
119.7, 1294, 1, LTS, IV
119.7, 1483, 1, FS, III
119.7, 1847, 2, RS, V
119.7, 1935, 2, IB, V
119.7, 2637, 3, FS, V
119.7, 2656, 3, FS, V
119.8, 1430, 1, RS, III
119.8, 1453, 1, RS, III
119.8, 1488, 1, FS, III
119.8, 1499, 1, FS, III
119.8, 1795, 2, RS, V
119.8, 1838, 2, RS, V
119.9, 418, 0, IB, V
119.9, 1169, 1, IB, V
119.9, 1188, 1, IB, V
119.9, 1306, 1, LTS, IV
119.9, 1500, 1, FS, III
119.9, 1509, 1, FS, III
119.9, 1811, 2, RS, V
120, 422, 0, IB, V
120, 423, 0, IB, V
120, 430, 0, IB, V
120, 1041, 1, RS, V
120, 1363, 1, RS, III
120, 1502, 1, FS, III
120, 1521, 1, LTS, III
120, 1906, 2, FS, V
120, 1933, 2, IB, V
120, 2647, 3, FS, V
120, 2655, 3, FS, V
120.1, 408, 0, IB, V
120.1, 1383, 1, RS, III
120.1, 1412, 1, RS, III
120.1, 1834, 2, RS, V
120.1, 2662, 3, FS, V
120.2, 426, 0, IB, V
120.2, 725, 0, FS, III
120.2, 1358, 1, RS, III
120.2, 1367, 1, RS, III
120.2, 1868, 2, RS, V
120.3, 385, 0, FS, V
120.3, 427, 0, IB, V
120.3, 724, 0, FS, III
120.3, 1487, 1, FS, III
120.3, 2636, 3, FS, V
120.3, 2661, 3, FS, V
120.4, 413, 0, IB, V
120.4, 1302, 1, LTS, IV
120.4, 1394, 1, RS, III
120.4, 1441, 1, RS, III
120.4, 1511, 1, FS, III
120.4, 2659, 3, FS, V
120.5, 869, 1, RS, VI
120.5, 1110, 1, FS, V
120.5, 1291, 1, LTS, IV
120.5, 1297, 1, LTS, IV
120.5, 1508, 1, FS, III
120.5, 2640, 3, FS, V
120.6, 1111, 1, FS, V
120.6, 1129, 1, FS, V
120.6, 1135, 1, FS, V
120.6, 1504, 1, FS, III
120.6, 2632, 3, FS, V
120.6, 2633, 3, FS, V
120.7, 371, 0, FS, V
120.7, 376, 0, FS, V
120.7, 1122, 1, FS, V
120.7, 1130, 1, FS, V
120.7, 1136, 1, FS, V
120.7, 1140, 1, FS, V
120.7, 1142, 1, FS, V
120.7, 1318, 1, RS, III
120.7, 1386, 1, RS, III
120.7, 1927, 2, IB, V
120.7, 2642, 3, FS, V
120.7, 2651, 3, FS, V
120.8, 357, 0, FS, V
120.8, 363, 0, FS, V
120.8, 374, 0, FS, V
120.8, 381, 0, FS, V
120.8, 930, 1, RS, VI
120.8, 1064, 1, RS, V
120.8, 1117, 1, FS, V
120.8, 1119, 1, FS, V
120.8, 1120, 1, FS, V
120.8, 1121, 1, FS, V
120.8, 1123, 1, FS, V
120.8, 1124, 1, FS, V
120.8, 1126, 1, FS, V
120.8, 1133, 1, FS, V
120.8, 1145, 1, FS, V
120.8, 1301, 1, LTS, IV
120.8, 1804, 2, RS, V
120.8, 2639, 3, FS, V
120.9, 358, 0, FS, V
120.9, 361, 0, FS, V
120.9, 1128, 1, FS, V
120.9, 1131, 1, FS, V
120.9, 1137, 1, FS, V
120.9, 1138, 1, FS, V
120.9, 2645, 3, FS, V
120.9, 2652, 3, FS, V
120.9, 2663, 3, FS, V
121, 349, 0, FS, V
121, 351, 0, FS, V
121, 352, 0, FS, V
121, 377, 0, FS, V
121, 737, 0, FS, III
121, 1115, 1, FS, V
121, 1116, 1, FS, V
121, 1127, 1, FS, V
121, 1141, 1, FS, V
121, 1143, 1, FS, V
121, 1144, 1, FS, V
121, 1321, 1, RS, III
121, 1432, 1, RS, III
121, 1472, 1, RS, III
121, 1801, 2, RS, V
121, 1877, 2, FS, V
121, 1891, 2, FS, V
121, 1947, 2, IB, V
121, 2638, 3, FS, V
121, 2641, 3, FS, V
121, 2644, 3, FS, V
121, 2646, 3, FS, V
121, 2665, 3, FS, V
121.1, 353, 0, FS, V
121.1, 355, 0, FS, V
121.1, 360, 0, FS, V
121.1, 718, 0, FS, III
121.1, 1113, 1, FS, V
121.1, 1114, 1, FS, V
121.1, 1118, 1, FS, V
121.1, 1132, 1, FS, V
121.1, 1290, 1, LTS, IV
121.1, 1296, 1, LTS, IV
121.1, 1478, 1, RS, III
121.1, 1501, 1, FS, III
121.1, 1506, 1, FS, III
121.1, 1514, 1, LTS, III
121.1, 1871, 2, FS, V
121.1, 1878, 2, FS, V
121.1, 2648, 3, FS, V
121.1, 2657, 3, FS, V
121.2, 359, 0, FS, V
121.2, 364, 0, FS, V
121.2, 372, 0, FS, V
121.2, 382, 0, FS, V
121.2, 1112, 1, FS, V
121.2, 1125, 1, FS, V
121.2, 1134, 1, FS, V
121.2, 1146, 1, FS, V
121.2, 1295, 1, LTS, IV
121.2, 1304, 1, LTS, IV
121.2, 1880, 2, FS, V
121.2, 1928, 2, IB, V
121.2, 1931, 2, IB, V
121.2, 2653, 3, FS, V
121.2, 2667, 3, FS, V
121.3, 356, 0, FS, V
121.3, 365, 0, FS, V
121.3, 750, 0, FS, III
121.3, 784, 1, RS, VI
121.3, 796, 1, RS, VI
121.3, 1510, 1, FS, III
121.3, 1875, 2, FS, V
121.3, 1894, 2, FS, V
121.3, 1904, 2, FS, V
121.3, 1936, 2, IB, V
121.3, 1937, 2, IB, V
121.3, 2635, 3, FS, V
121.3, 2650, 3, FS, V
121.4, 367, 0, FS, V
121.4, 721, 0, FS, III
121.4, 748, 0, FS, III
121.4, 981, 1, RS, VI
121.4, 1139, 1, FS, V
121.4, 1883, 2, FS, V
121.4, 1886, 2, FS, V
121.4, 1887, 2, FS, V
121.4, 1899, 2, FS, V
121.4, 3430, 4, LTS, V
121.5, 354, 0, FS, V
121.5, 368, 0, FS, V
121.5, 370, 0, FS, V
121.5, 373, 0, FS, V
121.5, 379, 0, FS, V
121.5, 853, 1, RS, VI
121.5, 917, 1, RS, VI
121.5, 1344, 1, RS, III
121.5, 1379, 1, RS, III
121.5, 1881, 2, FS, V
121.5, 1902, 2, FS, V
121.5, 2255, 2, FS, III
121.6, 366, 0, FS, V
121.6, 375, 0, FS, V
121.6, 734, 0, FS, III
121.6, 735, 0, FS, III
121.6, 800, 1, RS, VI
121.7, 350, 0, FS, V
121.7, 378, 0, FS, V
121.7, 425, 0, IB, V
121.7, 539, 0, LTS, IV
121.7, 1186, 1, IB, V
121.7, 1481, 1, FS, III
121.7, 1493, 1, FS, III
121.7, 1873, 2, FS, V
121.7, 1874, 2, FS, V
121.7, 1884, 2, FS, V
121.7, 1939, 2, IB, V
121.7, 1953, 2, IB, V
121.7, 2654, 3, FS, V
121.8, 362, 0, FS, V
121.8, 380, 0, FS, V
121.8, 383, 0, FS, V
121.8, 384, 0, FS, V
121.8, 738, 0, FS, III
121.8, 840, 1, RS, VI
121.8, 925, 1, RS, VI
121.8, 1170, 1, IB, V
121.8, 1298, 1, LTS, IV
121.8, 1305, 1, LTS, IV
121.8, 1896, 2, FS, V
121.9, 530, 0, LTS, IV
121.9, 720, 0, FS, III
121.9, 1167, 1, IB, V
121.9, 1178, 1, IB, V
121.9, 1182, 1, IB, V
121.9, 1486, 1, FS, III
121.9, 1882, 2, FS, V
121.9, 1903, 2, FS, V
121.9, 1941, 2, IB, V
121.9, 1944, 2, IB, V
121.9, 2668, 3, FS, V
122, 318, 0, RS, V
122, 369, 0, FS, V
122, 424, 0, IB, V
122, 1180, 1, IB, V
122, 1189, 1, IB, V
122, 1492, 1, FS, III
122, 1895, 2, FS, V
122, 1897, 2, FS, V
122, 2658, 3, FS, V
122.1, 311, 0, RS, V
122.1, 339, 0, RS, V
122.1, 411, 0, IB, V
122.1, 538, 0, LTS, IV
122.1, 1177, 1, IB, V
122.1, 1179, 1, IB, V
122.1, 1183, 1, IB, V
122.1, 1888, 2, FS, V
122.1, 1932, 2, IB, V
122.2, 328, 0, RS, V
122.2, 736, 0, FS, III
122.2, 779, 1, RS, VI
122.2, 1168, 1, IB, V
122.2, 1900, 2, FS, V
122.2, 1901, 2, FS, V
122.2, 2660, 3, FS, V
122.2, 2664, 3, FS, V
122.3, 281, 0, RS, V
122.3, 405, 0, IB, V
122.3, 417, 0, IB, V
122.3, 837, 1, RS, VI
122.3, 849, 1, RS, VI
122.3, 1175, 1, IB, V
122.3, 1181, 1, IB, V
122.3, 1187, 1, IB, V
122.3, 1495, 1, FS, III
122.3, 1893, 2, FS, V
122.4, 310, 0, RS, V
122.4, 315, 0, RS, V
122.4, 338, 0, RS, V
122.4, 728, 0, FS, III
122.4, 729, 0, FS, III
122.4, 749, 0, FS, III
122.4, 835, 1, RS, VI
122.4, 951, 1, RS, VI
122.4, 1173, 1, IB, V
122.4, 1520, 1, LTS, III
122.4, 1890, 2, FS, V
122.4, 2666, 3, FS, V
122.5, 285, 0, RS, V
122.5, 293, 0, RS, V
122.5, 313, 0, RS, V
122.5, 733, 0, FS, III
122.5, 932, 1, RS, VI
122.5, 1172, 1, IB, V
122.5, 1190, 1, IB, V
122.5, 1191, 1, IB, V
122.5, 1952, 2, IB, V
122.5, 2643, 3, FS, V
122.5, 2649, 3, FS, V
122.6, 282, 0, RS, V
122.6, 294, 0, RS, V
122.6, 301, 0, RS, V
122.6, 329, 0, RS, V
122.6, 410, 0, IB, V
122.6, 419, 0, IB, V
122.6, 420, 0, IB, V
122.6, 431, 0, IB, V
122.6, 532, 0, LTS, IV
122.6, 745, 0, FS, III
122.6, 1174, 1, IB, V
122.6, 1907, 2, FS, V
122.6, 2637, 3, FS, V
122.6, 2656, 3, FS, V
122.7, 287, 0, RS, V
122.7, 295, 0, RS, V
122.7, 331, 0, RS, V
122.7, 340, 0, RS, V
122.7, 342, 0, RS, V
122.7, 407, 0, IB, V
122.7, 429, 0, IB, V
122.7, 936, 1, RS, VI
122.7, 1171, 1, IB, V
122.7, 1494, 1, FS, III
122.7, 1513, 1, LTS, III
122.7, 1879, 2, FS, V
122.7, 1885, 2, FS, V
122.7, 1889, 2, FS, V
122.8, 296, 0, RS, V
122.8, 303, 0, RS, V
122.8, 309, 0, RS, V
122.8, 320, 0, RS, V
122.8, 330, 0, RS, V
122.8, 348, 0, RS, V
122.8, 414, 0, IB, V
122.8, 416, 0, IB, V
122.8, 428, 0, IB, V
122.8, 804, 1, RS, VI
122.8, 1166, 1, IB, V
122.8, 3446, 4, LTS, V
122.9, 276, 0, RS, V
122.9, 299, 0, RS, V
122.9, 332, 0, RS, V
122.9, 406, 0, IB, V
122.9, 531, 0, LTS, IV
122.9, 541, 0, LTS, IV
122.9, 544, 0, LTS, IV
122.9, 774, 1, RS, VI
122.9, 1108, 1, RS, V
122.9, 1185, 1, IB, V
122.9, 1505, 1, FS, III
122.9, 1892, 2, FS, V
122.9, 1945, 2, IB, V
122.9, 2647, 3, FS, V
122.9, 2655, 3, FS, V
123, 275, 0, RS, V
123, 290, 0, RS, V
123, 319, 0, RS, V
123, 322, 0, RS, V
123, 334, 0, RS, V
123, 409, 0, IB, V
123, 412, 0, IB, V
123, 543, 0, LTS, IV
123, 719, 0, FS, III
123, 740, 0, FS, III
123, 1906, 2, FS, V
123, 2662, 3, FS, V
123.1, 272, 0, RS, V
123.1, 274, 0, RS, V
123.1, 277, 0, RS, V
123.1, 286, 0, RS, V
123.1, 347, 0, RS, V
123.1, 415, 0, IB, V
123.1, 421, 0, IB, V
123.1, 725, 0, FS, III
123.1, 744, 0, FS, III
123.1, 1176, 1, IB, V
123.1, 1184, 1, IB, V
123.1, 1192, 1, IB, V
123.1, 1299, 1, LTS, IV
123.1, 1488, 1, FS, III
123.2, 346, 0, RS, V
123.2, 385, 0, FS, V
123.2, 724, 0, FS, III
123.2, 783, 1, RS, VI
123.2, 1487, 1, FS, III
123.2, 1491, 1, FS, III
123.2, 2636, 3, FS, V
123.2, 2661, 3, FS, V
123.3, 278, 0, RS, V
123.3, 284, 0, RS, V
123.3, 291, 0, RS, V
123.3, 297, 0, RS, V
123.3, 306, 0, RS, V
123.3, 312, 0, RS, V
123.3, 316, 0, RS, V
123.3, 333, 0, RS, V
123.3, 337, 0, RS, V
123.3, 418, 0, IB, V
123.3, 1169, 1, IB, V
123.3, 1188, 1, IB, V
123.3, 1898, 2, FS, V
123.4, 304, 0, RS, V
123.4, 314, 0, RS, V
123.4, 325, 0, RS, V
123.4, 345, 0, RS, V
123.4, 422, 0, IB, V
123.4, 423, 0, IB, V
123.4, 430, 0, IB, V
123.4, 857, 1, RS, VI
123.4, 969, 1, RS, VI
123.4, 1110, 1, FS, V
123.4, 1292, 1, LTS, IV
123.4, 1933, 2, IB, V
123.4, 2706, 3, IB, V
123.5, 292, 0, RS, V
123.5, 307, 0, RS, V
123.5, 827, 1, RS, VI
123.5, 879, 1, RS, VI
123.5, 1111, 1, FS, V
123.5, 1129, 1, FS, V
123.5, 1135, 1, FS, V
123.5, 1300, 1, LTS, IV
123.5, 2632, 3, FS, V
123.6, 305, 0, RS, V
123.6, 326, 0, RS, V
123.6, 341, 0, RS, V
123.6, 371, 0, FS, V
123.6, 376, 0, FS, V
123.6, 426, 0, IB, V
123.6, 542, 0, LTS, IV
123.6, 667, 0, RS, III
123.6, 758, 0, LTS, III
123.6, 823, 1, RS, VI
123.6, 878, 1, RS, VI
123.6, 916, 1, RS, VI
123.6, 1122, 1, FS, V
123.6, 1130, 1, FS, V
123.6, 1136, 1, FS, V
123.6, 1140, 1, FS, V
123.6, 1142, 1, FS, V
123.6, 1824, 2, RS, V
123.6, 1942, 2, IB, V
123.7, 170, 0, RS, VI
123.7, 300, 0, RS, V
123.7, 327, 0, RS, V
123.7, 344, 0, RS, V
123.7, 357, 0, FS, V
123.7, 363, 0, FS, V
123.7, 374, 0, FS, V
123.7, 381, 0, FS, V
123.7, 959, 1, RS, VI
123.7, 1117, 1, FS, V
123.7, 1119, 1, FS, V
123.7, 1120, 1, FS, V
123.7, 1121, 1, FS, V
123.7, 1123, 1, FS, V
123.7, 1124, 1, FS, V
123.7, 1126, 1, FS, V
123.7, 1133, 1, FS, V
123.7, 1145, 1, FS, V
123.7, 1845, 2, RS, V
123.7, 2681, 3, LTS, V
123.8, 273, 0, RS, V
123.8, 289, 0, RS, V
123.8, 323, 0, RS, V
123.8, 335, 0, RS, V
123.8, 336, 0, RS, V
123.8, 358, 0, FS, V
123.8, 361, 0, FS, V
123.8, 907, 1, RS, VI
123.8, 942, 1, RS, VI
123.8, 1098, 1, RS, V
123.8, 1128, 1, FS, V
123.8, 1131, 1, FS, V
123.8, 1137, 1, FS, V
123.8, 1138, 1, FS, V
123.8, 1508, 1, FS, III
123.8, 1950, 2, IB, V
123.8, 2257, 2, FS, III
123.8, 2642, 3, FS, V
123.9, 349, 0, FS, V
123.9, 351, 0, FS, V
123.9, 352, 0, FS, V
123.9, 377, 0, FS, V
123.9, 537, 0, LTS, IV
123.9, 755, 0, LTS, III
123.9, 782, 1, RS, VI
123.9, 839, 1, RS, VI
123.9, 871, 1, RS, VI
123.9, 1115, 1, FS, V
123.9, 1116, 1, FS, V
123.9, 1127, 1, FS, V
123.9, 1141, 1, FS, V
123.9, 1143, 1, FS, V
123.9, 1144, 1, FS, V
123.9, 1512, 1, LTS, III
123.9, 1516, 1, LTS, III
123.9, 1877, 2, FS, V
123.9, 1891, 2, FS, V
123.9, 2639, 3, FS, V
123.9, 2644, 3, FS, V
123.9, 2645, 3, FS, V
123.9, 3417, 4, FS, V
124, 298, 0, RS, V
124, 353, 0, FS, V
124, 355, 0, FS, V
124, 360, 0, FS, V
124, 702, 0, RS, III
124, 718, 0, FS, III
124, 813, 1, RS, VI
124, 966, 1, RS, VI
124, 1089, 1, RS, V
124, 1113, 1, FS, V
124, 1114, 1, FS, V
124, 1118, 1, FS, V
124, 1132, 1, FS, V
124, 1403, 1, RS, III
124, 1871, 2, FS, V
124, 1878, 2, FS, V
124, 2657, 3, FS, V
124.1, 359, 0, FS, V
124.1, 364, 0, FS, V
124.1, 372, 0, FS, V
124.1, 382, 0, FS, V
124.1, 872, 1, RS, VI
124.1, 883, 1, RS, VI
124.1, 1049, 1, RS, V
124.1, 1084, 1, RS, V
124.1, 1112, 1, FS, V
124.1, 1125, 1, FS, V
124.1, 1134, 1, FS, V
124.1, 1146, 1, FS, V
124.1, 1880, 2, FS, V
124.2, 280, 0, RS, V
124.2, 283, 0, RS, V
124.2, 356, 0, FS, V
124.2, 365, 0, FS, V
124.2, 413, 0, IB, V
124.2, 750, 0, FS, III
124.2, 980, 1, RS, VI
124.2, 1051, 1, RS, V
124.2, 1079, 1, RS, V
124.2, 1088, 1, RS, V
124.2, 1092, 1, RS, V
124.2, 1099, 1, RS, V
124.2, 1875, 2, FS, V
124.2, 1894, 2, FS, V
124.2, 1904, 2, FS, V
124.2, 2057, 2, LTS, IV
124.3, 68, 0, RS, VI
124.3, 367, 0, FS, V
124.3, 651, 0, RS, III
124.3, 1034, 1, RS, V
124.3, 1037, 1, RS, V
124.3, 1038, 1, RS, V
124.3, 1056, 1, RS, V
124.3, 1073, 1, RS, V
124.3, 1139, 1, FS, V
124.3, 1883, 2, FS, V
124.3, 1886, 2, FS, V
124.3, 1887, 2, FS, V
124.3, 1899, 2, FS, V
124.4, 354, 0, FS, V
124.4, 368, 0, FS, V
124.4, 370, 0, FS, V
124.4, 373, 0, FS, V
124.4, 379, 0, FS, V
124.4, 877, 1, RS, VI
124.4, 987, 1, RS, VI
124.4, 1045, 1, RS, V
124.4, 1070, 1, RS, V
124.4, 1071, 1, RS, V
124.4, 1109, 1, RS, V
124.4, 1293, 1, LTS, IV
124.4, 1303, 1, LTS, IV
124.4, 1842, 2, RS, V
124.4, 1881, 2, FS, V
124.4, 1902, 2, FS, V
124.4, 2268, 2, FS, III
124.4, 3419, 4, FS, V
124.5, 366, 0, FS, V
124.5, 375, 0, FS, V
124.5, 535, 0, LTS, IV
124.5, 540, 0, LTS, IV
124.5, 722, 0, FS, III
124.5, 734, 0, FS, III
124.5, 742, 0, FS, III
124.5, 792, 1, RS, VI
124.5, 848, 1, RS, VI
124.5, 964, 1, RS, VI
124.5, 1068, 1, RS, V
124.5, 1075, 1, RS, V
124.5, 1294, 1, LTS, IV
124.5, 1872, 2, FS, V
124.6, 350, 0, FS, V
124.6, 378, 0, FS, V
124.6, 748, 0, FS, III
124.6, 881, 1, RS, VI
124.6, 1036, 1, RS, V
124.6, 1081, 1, RS, V
124.6, 1095, 1, RS, V
124.6, 1873, 2, FS, V
124.6, 1874, 2, FS, V
124.6, 1884, 2, FS, V
124.6, 1928, 2, IB, V
124.7, 362, 0, FS, V
124.7, 380, 0, FS, V
124.7, 383, 0, FS, V
124.7, 384, 0, FS, V
124.7, 973, 1, RS, VI
124.7, 994, 1, RS, VI
124.7, 1046, 1, RS, V
124.7, 1052, 1, RS, V
124.7, 1053, 1, RS, V
124.7, 1055, 1, RS, V
124.7, 1066, 1, RS, V
124.7, 1074, 1, RS, V
124.7, 1105, 1, RS, V
124.7, 1107, 1, RS, V
124.7, 1306, 1, LTS, IV
124.7, 1896, 2, FS, V
124.7, 2711, 3, IB, V
124.8, 87, 0, RS, VI
124.8, 117, 0, RS, VI
124.8, 826, 1, RS, VI
124.8, 870, 1, RS, VI
124.8, 897, 1, RS, VI
124.8, 898, 1, RS, VI
124.8, 983, 1, RS, VI
124.8, 1040, 1, RS, V
124.8, 1054, 1, RS, V
124.8, 1057, 1, RS, V
124.8, 1069, 1, RS, V
124.8, 1072, 1, RS, V
124.8, 1090, 1, RS, V
124.8, 1521, 1, LTS, III
124.8, 1882, 2, FS, V
124.8, 1903, 2, FS, V
124.9, 225, 0, RS, VI
124.9, 369, 0, FS, V
124.9, 721, 0, FS, III
124.9, 927, 1, RS, VI
124.9, 1047, 1, RS, V
124.9, 1050, 1, RS, V
124.9, 1489, 1, FS, III
124.9, 1876, 2, FS, V
124.9, 1895, 2, FS, V
124.9, 1897, 2, FS, V
124.9, 1937, 2, IB, V
124.9, 2052, 2, LTS, IV
124.9, 2066, 2, LTS, IV
124.9, 2255, 2, FS, III
124.9, 3398, 4, FS, V
125, 57, 0, RS, VI
125, 302, 0, RS, V
125, 408, 0, IB, V
125, 602, 0, RS, III
125, 787, 1, RS, VI
125, 906, 1, RS, VI
125, 1097, 1, RS, V
125, 1888, 2, FS, V
125.1, 425, 0, IB, V
125.1, 533, 0, LTS, IV
125.1, 1035, 1, RS, V
125.1, 1060, 1, RS, V
125.1, 1061, 1, RS, V
125.1, 1086, 1, RS, V
125.1, 1093, 1, RS, V
125.1, 1104, 1, RS, V
125.1, 1186, 1, IB, V
125.1, 1900, 2, FS, V
125.1, 1901, 2, FS, V
125.1, 2265, 2, FS, III
125.1, 3424, 4, FS, V
125.2, 858, 1, RS, VI
125.2, 1042, 1, RS, V
125.2, 1044, 1, RS, V
125.2, 1078, 1, RS, V
125.2, 1080, 1, RS, V
125.2, 1101, 1, RS, V
125.2, 1102, 1, RS, V
125.2, 1170, 1, IB, V
125.2, 1302, 1, LTS, IV
125.2, 1501, 1, FS, III
125.2, 1893, 2, FS, V
125.2, 2058, 2, LTS, IV
125.3, 850, 1, RS, VI
125.3, 1043, 1, RS, V
125.3, 1065, 1, RS, V
125.3, 1067, 1, RS, V
125.3, 1076, 1, RS, V
125.3, 1085, 1, RS, V
125.3, 1103, 1, RS, V
125.3, 1167, 1, IB, V
125.3, 1178, 1, IB, V
125.3, 1182, 1, IB, V
125.3, 1291, 1, LTS, IV
125.3, 1297, 1, LTS, IV
125.3, 1890, 2, FS, V
125.3, 1941, 2, IB, V
125.4, 723, 0, FS, III
125.4, 1082, 1, RS, V
125.4, 1083, 1, RS, V
125.4, 1091, 1, RS, V
125.4, 1096, 1, RS, V
125.4, 1180, 1, IB, V
125.4, 1189, 1, IB, V
125.4, 2243, 2, FS, III
125.5, 411, 0, IB, V
125.5, 534, 0, LTS, IV
125.5, 922, 1, RS, VI
125.5, 931, 1, RS, VI
125.5, 967, 1, RS, VI
125.5, 1059, 1, RS, V
125.5, 1077, 1, RS, V
125.5, 1087, 1, RS, V
125.5, 1177, 1, IB, V
125.5, 1179, 1, IB, V
125.5, 1183, 1, IB, V
125.5, 1907, 2, FS, V
125.5, 3413, 4, FS, V
125.6, 955, 1, RS, VI
125.6, 962, 1, RS, VI
125.6, 1039, 1, RS, V
125.6, 1058, 1, RS, V
125.6, 1062, 1, RS, V
125.6, 1100, 1, RS, V
125.6, 1168, 1, IB, V
125.6, 1301, 1, LTS, IV
125.6, 1879, 2, FS, V
125.6, 3403, 4, FS, V
125.7, 40, 0, RS, VI
125.7, 405, 0, IB, V
125.7, 417, 0, IB, V
125.7, 560, 0, RS, III
125.7, 720, 0, FS, III
125.7, 735, 0, FS, III
125.7, 753, 0, LTS, III
125.7, 919, 1, RS, VI
125.7, 1063, 1, RS, V
125.7, 1175, 1, IB, V
125.7, 1181, 1, IB, V
125.7, 1187, 1, IB, V
125.7, 1493, 1, FS, III
125.7, 3421, 4, FS, V
125.8, 136, 0, RS, VI
125.8, 749, 0, FS, III
125.8, 760, 0, LTS, III
125.8, 1094, 1, RS, V
125.8, 1106, 1, RS, V
125.8, 1173, 1, IB, V
125.8, 1446, 1, RS, III
125.8, 2064, 2, LTS, IV
125.9, 193, 0, RS, VI
125.9, 819, 1, RS, VI
125.9, 903, 1, RS, VI
125.9, 960, 1, RS, VI
125.9, 1033, 1, RS, V
125.9, 1172, 1, IB, V
125.9, 1190, 1, IB, V
125.9, 1191, 1, IB, V
125.9, 1290, 1, LTS, IV
125.9, 1296, 1, LTS, IV
125.9, 1422, 1, RS, III
125.9, 1514, 1, LTS, III
125.9, 1889, 2, FS, V
125.9, 1906, 2, FS, V
125.9, 2652, 3, FS, V
126, 113, 0, RS, VI
126, 166, 0, RS, VI
126, 410, 0, IB, V
126, 419, 0, IB, V
126, 431, 0, IB, V
126, 545, 0, LTS, IV
126, 761, 1, RS, VI
126, 988, 1, RS, VI
126, 1048, 1, RS, V
126, 1174, 1, IB, V
126, 1295, 1, LTS, IV
126, 1304, 1, LTS, IV
126, 2063, 2, LTS, IV
126, 3396, 4, FS, V
126.1, 385, 0, FS, V
126.1, 536, 0, LTS, IV
126.1, 724, 0, FS, III
126.1, 808, 1, RS, VI
126.1, 814, 1, RS, VI
126.1, 896, 1, RS, VI
126.1, 1171, 1, IB, V
126.1, 1492, 1, FS, III
126.1, 3426, 4, FS, V
126.2, 414, 0, IB, V
126.2, 428, 0, IB, V
126.2, 529, 0, LTS, IV
126.2, 655, 0, RS, III
126.2, 1166, 1, IB, V
126.2, 1506, 1, FS, III
126.2, 1892, 2, FS, V
126.2, 3393, 4, FS, V
126.2, 3408, 4, FS, V
126.2, 3412, 4, FS, V
126.3, 406, 0, IB, V
126.3, 882, 1, RS, VI
126.3, 965, 1, RS, VI
126.3, 1041, 1, RS, V
126.3, 1110, 1, FS, V
126.3, 1185, 1, IB, V
126.3, 3407, 4, FS, V
126.4, 409, 0, IB, V
126.4, 412, 0, IB, V
126.4, 1032, 1, LTS, VI
126.4, 1111, 1, FS, V
126.4, 1129, 1, FS, V
126.4, 1135, 1, FS, V
126.4, 1481, 1, FS, III
126.4, 1898, 2, FS, V
126.4, 3409, 4, FS, V
126.5, 371, 0, FS, V
126.5, 376, 0, FS, V
126.5, 415, 0, IB, V
126.5, 421, 0, IB, V
126.5, 539, 0, LTS, IV
126.5, 812, 1, RS, VI
126.5, 864, 1, RS, VI
126.5, 910, 1, RS, VI
126.5, 974, 1, RS, VI
126.5, 1122, 1, FS, V
126.5, 1130, 1, FS, V
126.5, 1136, 1, FS, V
126.5, 1140, 1, FS, V
126.5, 1142, 1, FS, V
126.5, 1176, 1, IB, V
126.5, 1184, 1, IB, V
126.5, 1192, 1, IB, V
126.5, 1648, 2, RS, VI
126.6, 161, 0, RS, VI
126.6, 357, 0, FS, V
126.6, 363, 0, FS, V
126.6, 374, 0, FS, V
126.6, 381, 0, FS, V
126.6, 765, 1, RS, VI
126.6, 1117, 1, FS, V
126.6, 1119, 1, FS, V
126.6, 1120, 1, FS, V
126.6, 1121, 1, FS, V
126.6, 1123, 1, FS, V
126.6, 1124, 1, FS, V
126.6, 1126, 1, FS, V
126.6, 1133, 1, FS, V
126.6, 1145, 1, FS, V
126.6, 1298, 1, LTS, IV
126.6, 1305, 1, LTS, IV
126.6, 1439, 1, RS, III
126.6, 1932, 2, IB, V
126.6, 2248, 2, FS, III
